,token,name,symbol
17076,972574,975IFCI30,975IFCI30
17077,972691,1075IFC26,1075IFC26
17078,972867,855IRFC29A,855IRFC29A
17079,972878,876IFCI29,876IFCI29
17080,976677,69HUDC30,69HUDC30
17081,976684,684NTPC35,684NTPC35
17082,976685,1125MFL27,1125MFL27
17083,976710,664PFCL30,664PFCL30
17084,959382,689NHPCL30,689NHPCL30
17085,959460,68NHPCL30,68NHPCL30
17086,959790,641IRFC31,641IRFC31
17087,959895,720PFC35,720PFC35
17088,972893,915PIFS27A,915PIFS27A
17089,973003,75IHFCL33,75IHFCL33
17090,973037,975HLFL026,975HLFL026
17091,973111,975HLF26,975HLF26
17092,976716,1325IBPL26,1325IBPL26
17093,976724,741HDBFS28,741HDBFS28
17094,976728,75168KID31,75168KID31
17095,976747,667NBFID30,667NBFID30
17096,543652,FUSION,FUSION
17097,543672,D1281268RG,D1281268RG
17098,543686,SIRCA,SIRCA
17099,543709,GARGI,GARGI
17100,973127,9PFL31,9PFL31
17101,973143,699GIL31,699GIL31
17102,973229,734ABCL31,734ABCL31
17103,973232,91TCAPPERP,91TCAPPERP
17104,960004,704PFCL30,704PFCL30
17105,960075,77KFC29,77KFC29
17106,960174,9SFL30,9SFL30
17107,960185,710PNB35,710PNB35
17108,976770,1150NCPL26,1150NCPL26
17109,976822,11AFL29,11AFL29
17110,976764,814LDL28,814LDL28
17111,976800,114KFL26,114KFL26
17112,543711,SULA,SULA
17113,543737,AVEER,AVEER
17114,543741,KTKFMP304DG,KTKFMP304DG
17115,543742,KTKFMP304DI,KTKFMP304DI
17116,973236,688HDFCB31,688HDFCB31
17117,973237,66TMCV26,66TMCV26
17118,973274,635PFCL26,635PFCL26
17119,973324,85JMFCSL31,85JMFCSL31
17120,960226,707IHF30,707IHF30
17121,960410,1101MECL31,1101MECL31
17122,960422,942THFL31,942THFL31
17123,960438,663REC31,663REC31
17124,973374,726NHAI38,726NHAI38
17125,973383,1170SML27,1170SML27
17126,973412,692IRFC31,692IRFC31
17127,973419,772SBI31,772SBI31
17128,976826,660RECL27,660RECL27
17129,976836,14PCLD29,14PCLD29
17130,976877,8HLFL27,8HLFL27
17131,976886,8EPPL45,8EPPL45
17132,961717,PFCBT1S3,PFCBT1S3
17133,543747,KAMOPAINTS,KAMOPAINTS
17134,543775,HDFCSML250,HDFCSML250
17135,543814,PCL,PCL
17136,543841,HFMPM23RND,HFMPM23RND
17137,960469,875JFP31,875JFP31
17138,960477,745AFL31,745AFL31
17139,960478,686NHPC27,686NHPC27
17140,800376,GS17JUN26C,GS17JUN26C
17141,800392,GS15DEC30C,GS15DEC30C
17142,800396,GS15JUN31C,GS15JUN31C
17143,800404,GS22AUG27C,GS22AUG27C
17144,973445,HDBZC26,HDBZC26
17145,973546,705EOP26,705EOP26
17146,973574,8JMFHL26,8JMFHL26
17147,973575,837SFL31,837SFL31
17148,961730,830PFCL27,830PFCL27
17149,961763,717KPL28,717KPL28
17150,961770,702IIFCL28,702IIFCL28
17151,961785,876HUDCO28,876HUDCO28
17152,543904,MANKIND,MANKIND
17153,543917,SIGMA,SIGMA
17154,543931,VEEFIN,VEEFIN
17155,543941,AHASOLAR,AHASOLAR
17156,800407,GS15DEC27C,GS15DEC27C
17157,800411,GS22FEB28C,GS22FEB28C
17158,800433,664GS2035,664GS2035
17159,800438,SGBJAN30IX,SGBJAN30IX
17160,973584,68AFL26,68AFL26
17161,973627,743ABCL31,743ABCL31
17162,973630,742AFL31,742AFL31
17163,973667,699ABL31,699ABL31
17164,961792,892NHPC33,892NHPC33
17165,961798,875IIFCL33,875IIFCL33
17166,961800,854PFCL28,854PFCL28
17167,961801,867PFCL33,867PFCL33
17168,973688,08SFL31,08SFL31
17169,973720,850PNBPER,850PNBPER
17170,973823,856SFL32,856SFL32
17171,973861,690TRCL27,690TRCL27
17172,543944,BANKETF,BANKETF
17173,543947,SENSEXADD,SENSEXADD
17174,543950,YATHARTH,YATHARTH
17175,543970,SHOORA,SHOORA
17176,800509,GS19MAR2032,GS19MAR2032
17177,800513,GS19SEP2033,GS19SEP2033
17178,800516,GS19SEP2036,GS19SEP2036
17179,800521,GS19MAR2038,GS19MAR2038
17180,961806,848NTPC28,848NTPC28
17181,961830,865IRFC29,865IRFC29
17182,961839,880IREDA29,880IREDA29
17183,961875,888REC29,888REC29
17184,973883,97UPPCL32,97UPPCL32
17185,973898,950JKBL32,950JKBL32
17186,973966,775JMFHL26,775JMFHL26
17187,974075,795MBPR27,795MBPR27
17188,800526,GS19MAR2043,GS19MAR2043
17189,800529,GS19MAR2049,GS19MAR2049
17190,800547,GS19MAR2052,GS19MAR2052
17191,800549,GS19SEP2052,GS19SEP2052
17192,543974,VPRPL,VPRPL
17193,543985,ZAGGLE,ZAGGLE
17194,543988,NUVAMA,NUVAMA
17195,543994,JSWINFRA,JSWINFRA
17196,961891,855IIFCL34,855IIFCL34
17197,961897,880IIFCL34,880IIFCL34
17198,961904,737NTPC35C,737NTPC35C
17199,972459,1125IDBI29,1125IDBI29
17200,974109,1224AIHF27,1224AIHF27
17201,974213,95EFRL26,95EFRL26
17202,974244,785IREDA32,785IREDA32
17203,974255,1379LMPL26,1379LMPL26
17204,800555,GS19MAR2056,GS19MAR2056
17205,800558,GS19MAR2058,GS19MAR2058
17206,800561,GS19SEP2062,GS19SEP2062
17207,800566,GS19SEP2051,GS19SEP2051
17208,543995,MVGJL,MVGJL
17209,544002,VIVAA,VIVAA
17210,544007,ALPHAETF,ALPHAETF
17211,544008,MAXESTATES,MAXESTATES
17212,972578,IFCI38,IFCI38
17213,972583,IFCI33,IFCI33
17214,972585,IFCI31,IFCI31
17215,972687,1085WBSE26,1085WBSE26
17216,974275,1125AML28,1125AML28
17217,974284,995UPPCL28,995UPPCL28
17218,974289,875SYTL29,875SYTL29
17219,974316,815ABHF32,815ABHF32
17220,800567,GS19SEP2053,GS19SEP2053
17221,800600,GS12SEP2041,GS12SEP2041
17222,800608,71GS2034,71GS2034
17223,800621,GS22OCT33,GS22OCT33
17224,974320,1050HFL27A,1050HFL27A
17225,974321,875SFL32,875SFL32
17226,974347,858OPAL29,858OPAL29
17227,974370,812ABCL32A,812ABCL32A
17228,544030,FLAIR,FLAIR
17229,544061,AZAD,AZAD
17230,544066,SUNCLAY,SUNCLAY
17231,544080,SHILINDORE,SHILINDORE
17232,800622,GS15APR34C,GS15APR34C
17233,800623,GS15OCT34C,GS15OCT34C
17234,800626,GS15APR36C,GS15APR36C
17235,800629,GS15OCT37C,GS15OCT37C
17236,972874,861NTPC34,861NTPC34
17237,973190,AFINIF24B,AFINIF24B
17238,973271,727AFL31,727AFL31
17239,973407,606PFCL26,606PFCL26
17240,974380,7LKCP26A,7LKCP26A
17241,974388,806AFL32,806AFL32
17242,974398,797KIDF27,797KIDF27
17243,974395,789PNB37,789PNB37
17244,973434,68EOPRE26,68EOPRE26
17245,973508,640JUPPL29,640JUPPL29
17246,973519,695PFCL31,695PFCL31
17247,973521,645ABCL26,645ABCL26
17248,800633,GS15APR29C,GS15APR29C
17249,800641,GS15APR33C,GS15APR33C
17250,800651,GS15APR27C,GS15APR27C
17251,800652,GS15OCT27C,GS15OCT27C
17252,974400,834AIEYP27,834AIEYP27
17253,974408,751SBI32,751SBI32
17254,974428,753REC33,753REC33
17255,974452,962APSB32A,962APSB32A
17256,544093,BANKBETF,BANKBETF
17257,544103,GILT5BETA,GILT5BETA
17258,544124,VSTL,VSTL
17259,544149,KRYSTAL,KRYSTAL
17260,973610,705HDFCB31,705HDFCB31
17261,973647,692REC32,692REC32
17262,973672,655ICHCL26,655ICHCL26
17263,973695,1130UCL27,1130UCL27
17264,974458,BSNLIRR32,BSNLIRR32
17265,974472,792ABCL27,792ABCL27
17266,974497,765IRFC32,765IRFC32
17267,974527,769REC33,769REC33
17268,544150,KPGEL,KPGEL
17269,544161,DPABHUSHAN,DPABHUSHAN
17270,544163,GVL,GVL
17271,544172,INDGN,INDGN
17272,800682,GS06NOV38C,GS06NOV38C
17273,800692,GS22OCT41,GS22OCT41
17274,800705,GS12DEC45,GS12DEC45
17275,800706,GS12SEP27,GS12SEP27
17276,973736,67ABHF27,67ABHF27
17277,973743,8BOBPERP,8BOBPERP
17278,973750,73AGEUP26,73AGEUP26
17279,973822,609HPCL27,609HPCL27
17280,974559,794IREDA33,794IREDA33
17281,974589,15PSSPL26,15PSSPL26
17282,974594,770NABAR38,770NABAR38
17283,974596,759NHPCL38,759NHPCL38
17284,800714,GS22APR46,GS22APR46
17285,800725,GS06NOV33,GS06NOV33
17286,800734,GS06NOV48,GS06NOV48
17287,800747,GS06MAY45,GS06MAY45
17288,544177,AZTEC,AZTEC
17289,544178,PIOTEX,PIOTEX
17290,544179,GODIGIT,GODIGIT
17291,544185,ADTECH,ADTECH
17292,973987,962APSB32,962APSB32
17293,973991,962APSB29,962APSB29
17294,974021,14VPIPL27,14VPIPL27
17295,974056,779KMPL27,779KMPL27
17296,974599,759NHPCL35,759NHPCL35
17297,974603,759NHPCL31,759NHPCL31
17298,974625,18PAIPL28,18PAIPL28
17299,974670,825KMPL26,825KMPL26
17300,800756,GS06MAY61,GS06MAY61
17301,800768,GS06NOV72,GS06NOV72
17302,800776,GS06MAY64,GS06MAY64
17303,800780,GS06NOV59,GS06NOV59
17304,800781,GS06MAY65,GS06MAY65
17305,800806,GS25NOV44,GS25NOV44
17306,805069,364TB21526,364TB21526
17307,805087,364TB20726,364TB20726
17308,974164,789BHFL32,789BHFL32
17309,974170,715PFCL26,715PFCL26
17310,974206,830PNBPERP,830PNBPERP
17311,974698,752PGCIL33,752PGCIL33
17312,974711,890KFC31,890KFC31
17313,974730,825CFSL28,825CFSL28
17314,974745,777PFCL28,777PFCL28
17315,544203,ABDL,ABDL
17316,544245,NHL,NHL
17317,544246,RVTH,RVTH
17318,544256,PNGJL,PNGJL
17319,974178,875YATL29,875YATL29
17320,544260,NORTHARC,NORTHARC
17321,544267,SUBAM,SUBAM
17322,544283,ACMESOLAR,ACMESOLAR
17323,544291,RAJESH,RAJESH
17324,974235,8MMFSL32,8MMFSL32
17325,974307,817CFSL32,817CFSL32
17326,974315,795BFL27,795BFL27
17327,974335,91TIAPL30,91TIAPL30
17328,974763,960DIAL30,960DIAL30
17329,974768,797KMPL26,797KMPL26
17330,974804,875SFL28,875SFL28
17331,974832,750NABAR26,750NABAR26
17332,805093,364TB16726,364TB16726
17333,805111,364TB28826,364TB28826
17334,805143,182TB14526,182TB14526
17335,805152,182TB04626,182TB04626
17336,974386,1125AML28A,1125AML28A
17337,974394,787MTNL32,787MTNL32
17338,974402,755REC28,755REC28
17339,974410,NWFINDEX26,NWFINDEX26
17340,974858,765HDFCB33,765HDFCB33
17341,974878,880THFL26,880THFL26
17342,974924,755KMBL30,755KMBL30
17343,974973,EAAAL10723,EAAAL10723
17344,805158,182TB18626,182TB18626
17345,805161,182TB26626,182TB26626
17346,805167,182TB17726,182TB17726
17347,805171,364TB21127,364TB21127
17348,544309,IKS,IKS
17349,544312,HAMPS,HAMPS
17350,544313,NACDAC,NACDAC
17351,544317,TRANSRAILL,TRANSRAILL
17352,974999,EFCL280723,EFCL280723
17353,975012,985ICFL26,985ICFL26
17354,975037,960DIAL30A,960DIAL30A
17355,975050,1195NFL26,1195NFL26
17356,974420,788ABL32,788ABL32
17357,974423,EPDL91222,EPDL91222
17358,974430,747IRFC33,747IRFC33
17359,974450,962APSB30A,962APSB30A
17360,544330,PARMESHWAR,PARMESHWAR
17361,544333,SETL,SETL
17362,544352,NEXT30ADD,NEXT30ADD
17363,544355,JUBLCPL,JUBLCPL
17364,805190,91TB110626,91TB110626
17365,805197,182TB25926,182TB25926
17366,805206,182T221026,182T221026
17367,805210,364TB29427,364TB29427
17368,975061,1048EFL26,1048EFL26
17369,975089,779BFL33,779BFL33
17370,975122,JMFHL28923,JMFHL28923
17371,975134,910DXX29,910DXX29
17372,974451,962APSB31A,962APSB31A
17373,974541,810ATL28,810ATL28
17374,974583,83AHFL28,83AHFL28
17375,974600,759NHPCL34,759NHPCL34
17376,544369,BEEZAASAN,BEEZAASAN
17377,544372,SHREENATH,SHREENATH
17378,544381,SUPERIRON,SUPERIRON
17379,544389,SILVER360,SILVER360
17380,810590,773RJ2027,773RJ2027
17381,810601,850GJSDL28,850GJSDL28
17382,810619,814GJ2029,814GJ2029
17383,810627,808GUJSDL28,808GUJSDL28
17384,975171,825AFL33,825AFL33
17385,975172,1195LFL26,1195LFL26
17386,975176,813ABHF28,813ABHF28
17387,975187,1330PFSP26,1330PFSP26
17388,544391,RETAGGIO,RETAGGIO
17389,544394,EVIETF,EVIETF
17390,544404,BORANA,BORANA
17391,544405,BELRISE,BELRISE
17392,974604,759NHPCL30,759NHPCL30
17393,974605,759NHPCL29,759NHPCL29
17394,974630,785IGT28,785IGT28
17395,974631,7917IGT31,7917IGT31
17396,810631,717KA29,717KA29
17397,810641,775TN30,775TN30
17398,810642,673TN30,673TN30
17399,810645,654MH30,654MH30
17400,975196,875ST28,875ST28
17401,975202,995PDLL26,995PDLL26
17402,975223,990AUXI26,990AUXI26
17403,975263,840HDBFS33,840HDBFS33
17404,974634,EELZC27,EELZC27
17405,974638,11HFL28A,11HFL28A
17406,974639,1050HFL28,1050HFL28
17407,974640,1370AIPP32,1370AIPP32
17408,544409,ASTONEALAB,ASTONEALAB
17409,544411,SCODATUBES,SCODATUBES
17410,544412,3BFILMS,3BFILMS
17411,544413,DIGITIDE,DIGITIDE
17412,975307,1025HF26,1025HF26
17413,975339,915SFL29,915SFL29
17414,975340,810BFL29,810BFL29
17415,975342,829OPAL27,829OPAL27
17416,810651,659RJ30,659RJ30
17417,810653,654GJ30,654GJ30
17418,810666,711TNSDL29,711TNSDL29
17419,810677,675KA33A,675KA33A
17420,974641,774HPCL28,774HPCL28
17421,974660,777PFCL26,777PFCL26
17422,974684,HDBZC28,HDBZC28
17423,974689,790JKCL28,790JKCL28
17424,975355,8ABHF34,8ABHF34
17425,975370,832KPIL27,832KPIL27
17426,975373,787BFL34,787BFL34
17427,975388,804IHFCL29,804IHFCL29
17428,544427,TOP15IETF,TOP15IETF
17429,544459,SHANTIGOLD,SHANTIGOLD
17430,544471,TAKYON,TAKYON
17431,544472,MEHUL,MEHUL
17432,810722,682RJ31,682RJ31
17433,810724,693GJ31,693GJ31
17434,810744,704RJ36,704RJ36
17435,810745,706KL41,706KL41
17436,974710,890KFC30,890KFC30
17437,974727,825MMFS28A,825MMFS28A
17438,974771,KPDLZC33,KPDLZC33
17439,974775,811KMIL26,811KMIL26
17440,975411,865AHFL27,865AHFL27
17441,975422,764RL27,764RL27
17442,975455,820ABHF27,820ABHF27
17443,975456,755DDL39,755DDL39
17444,810753,714AP36,714AP36
17445,810756,724TN51,724TN51
17446,810767,695TN31B,695TN31B
17447,810768,691RJ31A,691RJ31A
17448,975462,751MTNL34,751MTNL34
17449,975464,753IRED34,753IRED34
17450,975503,1335SHFL27,1335SHFL27
17451,544485,REGAAL,REGAAL
17452,544489,LGT,LGT
17453,544495,NISMGMT,NISMGMT
17454,544498,OVAL,OVAL
17455,974798,8MMFS27,8MMFS27
17456,974803,790BHF28,790BHF28
17457,974811,863KFL29,863KFL29
17458,974821,1024RSGP26,1024RSGP26
17459,975495,780TRCL28,780TRCL28
17460,810769,705TS35,705TS35
17461,810770,687RJ31,687RJ31
17462,810773,691MH34,691MH34
17463,810783,703KA32,703KA32
17464,975514,1040ECL27,1040ECL27
17465,975522,755BSNL34,755BSNL34
17466,975530,838KMIL27,838KMIL27
17467,975578,975V08T27,975V08T27
17468,544503,RACHIT,RACHIT
17469,544509,KRUPALU,KRUPALU
17470,544524,JDCABLES,JDCABLES
17471,544527,ATLANTAELE,ATLANTAELE
17472,810785,702AP37,702AP37
17473,810790,70AP38A,70AP38A
17474,810797,692AP41,692AP41
17475,810799,666TN29,666TN29
17476,974866,778BHFL26,778BHFL26
17477,974867,3JHL26,3JHL26
17478,974889,9JMFCSL26A,9JMFCSL26A
17479,974890,9JMFCSL27,9JMFCSL27
17480,975584,990NVL0334,990NVL0334
17481,975590,745RL34,745RL34
17482,975615,12AFI29,12AFI29
17483,975634,813KMPL27,813KMPL27
17484,974899,746REC28,746REC28
17485,974927,FFSL27,FFSL27
17486,974934,890JFPL26,890JFPL26
17487,974936,749CHT41,749CHT41
17488,810857,804AP42,804AP42
17489,975639,1280MML26,1280MML26
17490,975640,995PDL29,995PDL29
17491,975661,806BFL29A,806BFL29A
17492,975681,1053SCNL29,1053SCNL29
17493,544528,GANESHCP,GANESHCP
17494,544531,TRUECOLORS,TRUECOLORS
17495,544534,JARO,JARO
17496,544543,BMWVENTLTD,BMWVENTLTD
17497,810809,733KA37,733KA37
17498,810814,733MP42,733MP42
17499,810840,745AP37,745AP37
17500,974960,849KIIFB33,849KIIFB33
17501,974978,803ABHF27,803ABHF27
17502,974990,7988HFSL26,7988HFSL26
17503,975004,1075MML26A,1075MML26A
17504,810871,764TN32,764TN32
17505,810873,773GJ32,773GJ32
17506,810892,77KL47,77KL47
17507,810893,781GJ32,781GJ32
17508,975688,DKGF240527,DKGF240527
17509,975702,ECE310524,ECE310524
17510,975706,0ICLFL26,0ICLFL26
17511,975713,119ACAP26,119ACAP26
17512,975005,754SBI38,754SBI38
17513,975091,850GPL28,850GPL28
17514,544596,SAFECURE,SAFECURE
17515,544610,WORKMATES,WORKMATES
17516,544630,HELLOJI,HELLOJI
17517,544632,MEESHO,MEESHO
17518,975014,940AFS26,940AFS26
17519,975080,753IIFCL38,753IIFCL38
17520,810911,76GJ32,76GJ32
17521,810915,76KA32,76KA32
17522,810931,771GJ34,771GJ34
17523,810937,778TS34,778TS34
17524,975747,925SKFLD27,925SKFLD27
17525,975771,1025UCL27,1025UCL27
17526,975783,81006KIF31,81006KIF31
17527,975798,910PM25326,910PM25326
17528,975105,763NABAR28,763NABAR28
17529,975114,815TAGIC33,815TAGIC33
17530,975136,875STSIX28,875STSIX28
17531,975153,775IREDA33,775IREDA33
17532,544658,ICICIAMC,ICICIAMC
17533,544662,SIMANDHAR,SIMANDHAR
17534,544686,SHAYONAENG,SHAYONAENG
17535,544690,ARSIFHRMD,ARSIFHRMD
17536,810945,738GJ30,738GJ30
17537,810947,739TN33,739TN33
17538,810972,758GJ26,758GJ26
17539,810982,773MH36,773MH36
17540,975799,1075MML026,1075MML026
17541,975803,1746CSAI28,1746CSAI28
17542,975812,95PFL34,95PFL34
17543,975814,798BHFL26,798BHFL26
17544,975169,PCPLZC28,PCPLZC28
17545,975193,779RIL33,779RIL33
17546,975200,892JMFPL26,892JMFPL26
17547,975201,10GGIAL43,10GGIAL43
17548,811038,725TLSDL46,725TLSDL46
17549,810984,763GJ34,763GJ34
17550,811007,743TAMSDL34,743TAMSDL34
17551,811011,737RJSDL39,737RJSDL39
17552,544693,KANISHK,KANISHK
17553,544694,ANL,ANL
17554,544702,DCMSIL,DCMSIL
17555,544729,AXISRGG130,AXISRGG130
17556,975214,768IRFC26,768IRFC26
17557,975218,780REC26,780REC26
17558,975234,774DDL38,774DDL38
17559,975239,1025NFL26,1025NFL26
17560,811039,708KASDL34,708KASDL34
17561,811049,708TNSDL34,708TNSDL34
17562,811051,711GJSDL33,711GJSDL33
17563,811063,694TNSDL55,694TNSDL55
17564,975276,KPDL221223,KPDL221223
17565,975282,10MCSL26,10MCSL26
17566,975289,845HFSLPER,845HFSLPER
17567,975329,995PDL34,995PDL34
17568,544745,SBINMID150,SBINMID150
17569,544749,ARSIFHDAD,ARSIFHDAD
17570,590003,KARURVYSYA,KARURVYSYA
17571,590021,BHARATRAS,BHARATRAS
17572,811082,718MAHSD33,718MAHSD33
17573,811107,751KASDL36,751KASDL36
17574,811111,754KASDL37,754KASDL37
17575,811131,779MHSDL54,779MHSDL54
17576,975333,834VIT27,834VIT27
17577,975343,833SBICS34,833SBICS34
17578,975365,885HHFL27A,885HHFL27A
17579,975381,816ABCL29,816ABCL29
17580,590066,KCP,KCP
17581,590103,NIFTYBEES,NIFTYBEES
17582,590106,BANKBEES,BANKBEES
17583,590138,SETFNIF50,SETFNIF50
17584,890197,YARNPP,YARNPP
17585,890221,SSFLPP,SSFLPP
17586,890234,VERTEXPP,VERTEXPP
17587,890236,PRABHAPP,PRABHAPP
17588,975385,930JFCL26,930JFCL26
17589,975386,930JFC26,930JFC26
17590,975393,748IRFC34A,748IRFC34A
17591,975430,AIPLREST29,AIPLREST29
17592,590139,LIQUID1,LIQUID1
17593,590142,PHARMABEES,PHARMABEES
17594,590143,LTGILTBEES,LTGILTBEES
17595,590144,MID150BEES,MID150BEES
17596,929021,79AMC29,79AMC29
17597,935618,774IREDA31,774IREDA31
17598,935666,769NHAI31,769NHAI31
17599,935674,769HUDCO31,769HUDCO31
17600,975434,833HFSL27,833HFSL27
17601,975438,0ADPL27,0ADPL27
17602,975445,995ICFL26B,995ICFL26B
17603,975470,810IHFC27,810IHFC27
17604,590148,MOSMALL250,MOSMALL250
17605,590150,MOREALTY,MOREALTY
17606,729455,BGHP220525,BGHP220525
17607,729482,IFPL230525,IFPL230525
17608,975483,796PIL28,796PIL28
17609,975485,755PFC27,755PFC27
17610,975501,995AAHL27,995AAHL27
17611,975574,1950PRPL27,1950PRPL27
17612,729483,SCCL260525,SCCL260525
17613,729517,UCL290525,UCL290525
17614,729764,MOFSL2725B,MOFSL2725B
17615,729766,MOFL20725,MOFL20725
17616,935752,9MMFSL26,9MMFSL26
17617,935758,MMFSL26,MMFSL26
17618,936130,888ECL28,888ECL28
17619,936576,852LTF27,852LTF27
17620,975602,831ABCL34,831ABCL34
17621,975646,805BHFL29,805BHFL29
17622,975656,9SFL27,9SFL27
17623,975666,940NHFL26,940NHFL26
17624,729809,MML8725,MML8725
17625,729943,SCSIL31725,SCSIL31725
17626,730088,KMPL26825,KMPL26825
17627,730094,BHFL26825,BHFL26825
17628,936636,85PFL26A,85PFL26A
17629,936808,855TCAPS27,855TCAPS27
17630,937071,91SFL27,91SFL27
17631,937129,MMLZC27,MMLZC27
17632,975695,776TIL34,776TIL34
17633,975698,1130AFL29,1130AFL29
17634,975731,873ELL26,873ELL26
17635,975732,873ELL27,873ELL27
17636,937287,1025KFL27A,1025KFL27A
17637,937367,663PFCL31,663PFCL31
17638,937429,MMLZC26,MMLZC26
17639,937433,MMLZC28,MMLZC28
17640,730264,IFPL180925,IFPL180925
17641,730400,KMPL161025,KMPL161025
17642,730412,EOPR161025,EOPR161025
17643,730459,OPL291025,OPL291025
17644,975735,835KPIL27,835KPIL27
17645,975745,965VFSL26,965VFSL26
17646,975756,91SFL34,91SFL34
17647,975775,1175MFL26,1175MFL26
17648,937451,MFLZC27E,MFLZC27E
17649,937541,797IGT31,797IGT31
17650,937549,950MFCL27D,950MFCL27D
17651,937579,875PFL31,875PFL31
17652,730478,MFL311025,MFL311025
17653,730486,OWL031125,OWL031125
17654,730489,OWL031125A,OWL031125A
17655,730547,MFL121125,MFL121125
17656,975785,950VAJR28,950VAJR28
17657,975787,975VJ09T28,975VJ09T28
17658,975789,799IFL36,799IFL36
17659,975790,11USFBL31,11USFBL31
17660,937613,1125KLM26,1125KLM26
17661,937615,1150KLM26,1150KLM26
17662,937861,925SCFL27,925SCFL27
17663,937885,850MFL27,850MFL27
17664,975794,1182KSL26,1182KSL26
17665,975796,1085SFL26,1085SFL26
17666,975797,1148LIFL27,1148LIFL27
17667,975807,SJT2024,SJT2024
17668,730568,SCC141125,SCC141125
17669,730570,MML141125,MML141125
17670,730576,OPAL141125,OPAL141125
17671,730590,SCCL181125,SCCL181125
17672,937921,11KAFL27,11KAFL27
17673,937969,843SCL27,843SCL27
17674,938019,MFLV29E,MFLV29E
17675,938021,MFLVI32F,MFLVI32F
17676,975810,860PJL29,860PJL29
17677,975821,817ABHF27,817ABHF27
17678,975833,9CIFCL31,9CIFCL31
17679,975844,923CFSL27,923CFSL27
17680,938067,MFLII27,MFLII27
17681,938125,KFL27A,KFL27A
17682,938178,865SCL24B,865SCL24B
17683,938254,89SCL24A,89SCL24A
17684,730683,CGCL021225,CGCL021225
17685,730738,KMPL101225,KMPL101225
17686,730812,MFL181225,MFL181225
17687,730860,JBCI261225,JBCI261225
17688,975853,995IKFL26,995IKFL26
17689,975867,ZCNWF27,ZCNWF27
17690,975870,739IIFCL39,739IIFCL39
17691,975878,990PLD29,990PLD29
17692,938386,IIFLZC28A,IIFLZC28A
17693,938426,870MFL27,870MFL27
17694,938486,1015SCL28A,1015SCL28A
17695,938508,1003SFIL28,1003SFIL28
17696,975894,825SCPSL34,825SCPSL34
17697,975913,1040NFL26A,1040NFL26A
17698,975915,925SKF26A,925SKF26A
17699,975918,850FFSL28,850FFSL28
17700,938544,95KFL27A,95KFL27A
17701,938566,865MFL26A,865MFL26A
17702,938634,9IIFL28,9IIFL28
17703,938636,IIFLZC28B,IIFLZC28B
17704,730864,DSPF261225,DSPF261225
17705,730904,JBC90126,JBC90126
17706,730942,OAAM20126,OAAM20126
17707,730949,360OA21126,360OA21126
17708,975922,9JMFHL27,9JMFHL27
17709,975924,9JMFHL28A,9JMFHL28A
17710,975929,12AFIL29,12AFIL29
17711,975932,12AFIL026,12AFIL026
17712,938740,CAGL27,CAGL27
17713,938772,960NIDO26,960NIDO26
17714,938784,1045NIDO33,1045NIDO33
17715,938790,905MFL28A,905MFL28A
17716,730950,AEL210126,AEL210126
17717,730998,BFL300126,BFL300126
17718,731005,PFL020226,PFL020226
17719,731006,BFL030226,BFL030226
17720,975934,IFL190824A,IFL190824A
17721,975935,1225AFIL27,1225AFIL27
17722,975952,95AFL34,95AFL34
17723,975963,NWFL290824,NWFL290824
17724,975986,925MOFSL32,925MOFSL32
17725,975989,8049ABHF27,8049ABHF27
17726,975995,81ABCL29,81ABCL29
17727,976005,910SFL34,910SFL34
17728,731012,BFL040226,BFL040226
17729,731015,NWML040226,NWML040226
17730,731017,ECLF40226,ECLF40226
17731,731025,BGHP60226,BGHP60226
17732,976018,12MFLAPER,12MFLAPER
17733,976028,795IHFC27,795IHFC27
17734,976032,10DKGFSP27,10DKGFSP27
17735,976041,80232KDF30,80232KDF30
17736,731067,AEL100226,AEL100226
17737,731068,360OP10226,360OP10226
17738,731077,HCI120226A,HCI120226A
17739,731081,RRVL12226,RRVL12226
17740,976042,796EOPRT27,796EOPRT27
17741,976049,1250SFPL26,1250SFPL26
17742,976051,812IUTA127,812IUTA127
17743,976056,940AFSL27,940AFSL27
17744,976063,205SRPL28,205SRPL28
17745,976065,935AAHL28,935AAHL28
17746,976067,10SGHPL29,10SGHPL29
17747,976080,ICL041024,ICL041024
17748,731083,GHFL13226,GHFL13226
17749,731101,IHP160226,IHP160226
17750,731102,PFL130226,PFL130226
17751,731120,TBTC170226,TBTC170226
17752,731125,KSL170226,KSL170226
17753,731151,SBISL20226,SBISL20226
17754,731162,JEL230226,JEL230226
17755,731193,AFL250226,AFL250226
17756,976119,77165NST28,77165NST28
17757,976156,78241ABH29,78241ABH29
17758,976179,NWFL181124,NWFL181124
17759,976181,825GHFL26,825GHFL26
17760,976184,1350NFPL27,1350NFPL27
17761,976253,721GIL34,721GIL34
17762,976257,766BHFL28,766BHFL28
17763,976263,985NWFL26,985NWFL26
17764,731230,ABHL020326,ABHL020326
17765,731244,OWL40326,OWL40326
17766,731249,IHPL50326,IHPL50326
17767,731254,NFL050326,NFL050326
17768,976285,841AFLPER,841AFLPER
17769,976288,942KIIF28A,942KIIF28A
17770,731265,FFSL6326,FFSL6326
17771,731277,KMPL10326,KMPL10326
17772,731281,BFL090326,BFL090326
17773,731290,BFSL09326,BFSL09326
17774,976264,823IIL34,823IIL34
17775,976287,11ESPL26,11ESPL26
17776,731296,JBCP100326,JBCP100326
17777,731308,BFSL110326,BFSL110326
